rowNum,Duration(Sec),Start date,StartTime,StartLat,StartLon,EndLat,EndLon,Walk Time,Transit Time,Waiting Time,Num Transfers,AltBikeTime
73300,184,05/23/2012,8:15:00 PM,38.884,-76.995397,38.8803,-76.9862,55,192,241,-1,237
73400,110,05/23/2012,8:43:00 PM,38.8923,-77.0436,38.894919,-77.046587,343,0,0,-1,152
73500,374,05/23/2012,9:16:00 PM,38.9172,-77.0259,38.9086,-77.0323,205,366,614,1,281
73600,635,05/23/2012,9:46:00 PM,38.9154,-77.0446,38.9101,-77.0444,162,198,242,0,155
73700,447,05/23/2012,10:27:00 PM,38.889955,-77.000349,38.881185,-77.001828,823,0,0,-1,225
73800,1202,05/23/2012,11:37:00 PM,38.9054,-77.0471,38.893648,-77.076701,432,912,242,0,961
73900,211,05/24/2012,5:48:00 AM,38.912719,-77.022155,38.912682,-77.031681,623,0,0,-1,167
74000,1608,05/24/2012,7:04:00 AM,38.9154,-77.0446,38.896999,-77.004962,352,1278,242,0,1011
74100,876,05/24/2012,7:37:00 AM,38.9003,-76.9882,38.902061,-77.038322,534,1296,242,0,933
74200,1353,05/24/2012,7:54:00 AM,38.9121,-77.0387,38.891696,-77.0846,370,720,561,1,1268
74300,1091,05/24/2012,8:10:00 AM,38.9319,-77.0388,38.899641,-77.032005,341,1086,242,0,816
74400,519,05/24/2012,8:20:00 AM,38.88732,-76.983569,38.896999,-77.004962,393,972,242,0,532
74500,346,05/24/2012,8:32:00 AM,38.9121,-77.0387,38.903407,-77.043648,373,318,242,0,275
74600,593,05/24/2012,8:41:00 AM,38.932514,-76.992889,38.9057,-77.0056,248,1080,242,0,754
74800,372,05/24/2012,9:03:00 AM,38.9057,-77.0056,38.896999,-77.004962,990,0,0,-1,300
74900,1109,05/24/2012,9:23:00 AM,38.9418,-77.0251,38.898364,-77.027869,505,672,530,0,1048
75000,994,05/24/2012,9:47:00 AM,38.934267,-77.057979,38.912682,-77.031681,148,972,1098,1,858
75100,221,05/24/2012,10:25:00 AM,38.8997,-77.023086,38.893028,-77.026013,128,450,242,0,206
75200,1139,05/24/2012,11:31:00 AM,38.930282,-77.055599,38.904742,-77.041606,140,888,565,-1,688
75300,453,05/24/2012,12:15:00 PM,38.8991,-77.0337,38.90304,-77.019027,464,252,242,0,313
75400,564,05/24/2012,12:52:00 PM,38.90985,-77.034438,38.897324,-77.022322,514,732,242,0,446
75500,1137,05/24/2012,1:27:00 PM,38.9172,-77.0259,38.896999,-77.004962,314,1344,241,-1,787
75600,779,05/24/2012,2:03:00 PM,38.9008,-77.047,38.912719,-77.022155,167,1302,673,1,666
75700,570,05/24/2012,2:50:00 PM,38.9172,-77.0259,38.912682,-77.031681,710,0,0,-1,196
75800,976,05/24/2012,3:28:00 PM,38.9375,-77.0328,38.932514,-76.992889,266,1506,579,1,848
75900,1043,05/24/2012,4:05:00 PM,38.898069,-77.031823,38.8851,-77.0023,589,444,242,0,776
76000,529,05/24/2012,4:37:00 PM,38.9155,-77.0222,38.91554,-77.03818,344,438,242,0,396
76100,2667,05/24/2012,4:57:00 PM,38.906602,-77.038785,38.9086,-77.0323,473,0,0,-1,132
76300,991,05/24/2012,5:31:00 PM,38.894514,-77.031617,38.9101,-77.0444,388,942,242,0,528
76400,158,05/24/2012,5:43:00 PM,38.9003,-77.0429,38.903407,-77.043648,311,0,0,-1,184
76500,59,05/24/2012,5:56:00 PM,38.8564,-77.0492,38.8573,-77.0511,247,0,0,-1,66
76600,1635,05/24/2012,6:09:00 PM,38.894919,-77.046587,38.897324,-77.022322,105,618,545,1,595
76700,125,05/24/2012,6:23:00 PM,38.862509,-77.05989,38.8573,-77.0574,641,0,0,-1,175
76800,173,05/24/2012,6:38:00 PM,38.8573,-77.0511,38.8533,-77.0498,492,0,0,-1,133
76900,1296,05/24/2012,6:54:00 PM,38.906602,-77.038785,38.884,-76.995397,562,702,242,0,1095
77000,455,05/24/2012,7:11:00 PM,38.900017,-77.001967,38.9003,-76.9882,104,222,241,-1,249
77100,645,05/24/2012,7:28:00 PM,38.9101,-77.0444,38.922925,-77.042581,134,414,242,0,342
77200,605,05/24/2012,7:50:00 PM,38.897446,-77.009888,38.890461,-76.988355,437,618,242,0,539
77300,313,05/24/2012,8:10:00 PM,38.917761,-77.04062,38.90985,-77.034438,481,174,242,0,302
77400,127,05/24/2012,8:35:00 PM,38.895344,-77.016106,38.897222,-77.019347,378,0,0,-1,129
77500,139,05/24/2012,9:12:00 PM,38.9268,-77.0322,38.9308,-77.0315,383,0,0,-1,103
77600,296,05/24/2012,9:40:00 PM,38.9101,-77.0444,38.903827,-77.053485,570,192,242,0,293
77700,245,05/24/2012,10:15:00 PM,38.9236,-77.0501,38.920669,-77.04368,109,192,242,0,157
77800,383,05/24/2012,10:59:00 PM,38.889955,-77.000349,38.88732,-76.983569,90,330,243,0,331
77900,352,05/25/2012,12:04:00 AM,38.9008,-77.047,38.9101,-77.0444,888,0,0,-1,273
78000,171,05/25/2012,5:54:00 AM,38.9121,-77.0387,38.906602,-77.038785,489,0,0,-1,134
78100,388,05/25/2012,7:12:00 AM,38.90304,-77.019027,38.8991,-77.0337,553,264,242,0,308
78200,990,05/25/2012,7:52:00 AM,38.9308,-77.0315,38.904742,-77.041606,598,888,242,0,819
78300,1196,05/25/2012,8:22:00 AM,38.9126,-77.0135,38.922925,-77.042581,75,1026,242,0,680
78400,236,05/25/2012,8:45:00 AM,38.912682,-77.031681,38.9172,-77.0259,710,0,0,-1,213
78600,315,05/25/2012,10:23:00 AM,38.912682,-77.031681,38.899641,-77.032005,220,540,242,0,315
78700,574,05/25/2012,11:21:00 AM,38.8923,-77.0436,38.893028,-77.026013,1253,0,0,-1,341
78900,2438,05/25/2012,12:45:00 PM,38.926088,-77.036536,38.897324,-77.022322,546,468,242,0,848
79000,279,05/25/2012,1:15:00 PM,38.897324,-77.022322,38.90572,-77.022264,144,96,242,0,206
79100,994,05/25/2012,1:44:00 PM,38.926088,-77.036536,38.904036,-77.062697,159,1614,536,0,833
79200,704,05/25/2012,2:12:00 PM,38.9375,-77.0328,38.9236,-77.0501,569,870,772,1,585
79300,770,05/25/2012,2:48:00 PM,38.9101,-77.0444,38.90774,-77.071652,514,672,242,0,539
79400,218,05/25/2012,3:28:00 PM,38.9172,-77.0259,38.912682,-77.031681,389,126,242,0,196
79500,353,05/25/2012,3:53:00 PM,38.893028,-77.026013,38.8991,-77.0337,269,258,242,0,255
79600,296,05/25/2012,4:18:00 PM,38.886952,-76.996806,38.884,-76.9861,962,0,0,-1,263
79800,352,05/25/2012,5:01:00 PM,38.9101,-77.0444,38.90985,-77.034438,127,378,242,0,202
79900,1136,05/25/2012,5:16:00 PM,38.9003,-77.0429,38.9172,-77.0259,341,1038,495,1,612
80000,730,05/25/2012,5:31:00 PM,38.897446,-77.009888,38.894832,-76.987633,189,624,242,0,457
80100,285,05/25/2012,5:42:00 PM,38.910972,-77.00495,38.9057,-77.0056,527,0,0,-1,145
80200,317,05/25/2012,5:58:00 PM,38.903407,-77.043648,38.903827,-77.053485,251,300,242,0,215
80300,419,05/25/2012,6:12:00 PM,38.899641,-77.032005,38.9003,-77.0429,472,66,242,0,239
80400,523,05/25/2012,6:24:00 PM,38.9008,-77.047,38.902061,-77.038322,144,306,242,0,200
80500,1397,05/25/2012,6:38:00 PM,38.90276,-77.03863,38.884,-76.9861,461,828,242,0,1213
80600,447,05/25/2012,7:00:00 PM,38.896999,-77.004962,38.890461,-76.988355,473,708,242,0,458
80700,659,05/25/2012,7:22:00 PM,38.9008,-77.047,38.8997,-77.023086,336,318,486,1,435
80800,437,05/25/2012,7:46:00 PM,38.8997,-77.023086,38.896999,-77.004962,565,312,242,0,398
80900,352,05/25/2012,8:16:00 PM,38.889955,-77.000349,38.88732,-76.983569,90,390,243,0,331
81000,420,05/25/2012,8:55:00 PM,38.91554,-77.03818,38.9054,-77.0471,449,252,242,0,315
81100,901,05/25/2012,9:40:00 PM,38.905126,-77.056887,38.886266,-77.022241,287,1170,242,0,928
81200,889,05/25/2012,10:27:00 PM,38.897324,-77.022322,38.91554,-77.03818,778,282,242,0,718
81300,557,05/25/2012,11:21:00 PM,38.8803,-76.9862,38.8851,-77.0023,304,228,242,0,375
81400,756,05/26/2012,12:47:00 AM,38.922925,-77.042581,38.9375,-77.0328,779,246,242,0,465
81600,402,05/26/2012,8:04:00 AM,38.9054,-77.0471,38.9121,-77.0387,466,138,242,0,343
81700,720,05/26/2012,9:07:00 AM,38.929464,-77.027822,38.906602,-77.038785,324,1254,532,1,661
81800,630,05/26/2012,9:46:00 AM,38.899983,-76.991383,38.884,-76.995397,353,540,242,0,423
81900,1141,05/26/2012,10:19:00 AM,38.9154,-77.0446,38.893028,-77.026013,106,1068,636,1,765
82100,620,05/26/2012,11:15:00 AM,38.8997,-77.023086,38.9054,-77.0471,217,768,500,0,535
82200,203,05/26/2012,11:34:00 AM,38.90985,-77.034438,38.9176,-77.0321,179,252,242,0,228
82300,1633,05/26/2012,11:54:00 AM,38.926088,-77.036536,38.8991,-77.0337,246,678,242,0,671
82400,2005,05/26/2012,12:13:00 PM,38.900384,-76.99831,38.9022212,-77.059219,255,1800,544,1,1195
82500,415,05/26/2012,12:32:00 PM,38.897446,-77.009888,38.9057,-77.0056,282,222,242,0,387
82600,635,05/26/2012,12:52:00 PM,38.898364,-77.027869,38.90985,-77.034438,212,630,242,0,348
82700,642,05/26/2012,1:10:00 PM,38.915417,-77.012289,38.9003,-76.9882,825,702,242,0,626
82800,2210,05/26/2012,1:26:00 PM,38.947607,-77.079382,38.9101,-77.0444,420,468,242,0,1193
82900,1138,05/26/2012,1:42:00 PM,38.904742,-77.041606,38.8997,-77.023086,208,666,242,0,486
83000,737,05/26/2012,1:56:00 PM,38.896999,-77.004962,38.8792,-76.9953,845,540,242,0,549
83200,534,05/26/2012,2:29:00 PM,38.904742,-77.041606,38.905126,-77.056887,354,450,242,0,300
83300,2278,05/26/2012,2:45:00 PM,38.8923,-77.0436,38.90304,-77.019027,224,936,656,0,656
83400,250,05/26/2012,3:04:00 PM,38.900017,-77.001967,38.9003,-76.9882,104,324,241,-1,249
83500,820,05/26/2012,3:19:00 PM,38.90304,-77.019027,38.905126,-77.056887,596,1104,242,0,732
83600,631,05/26/2012,3:33:00 PM,38.90304,-77.019027,38.9086,-77.0323,697,360,242,0,346
83700,1561,05/26/2012,3:48:00 PM,38.896999,-77.004962,38.928156,-77.02344,244,1512,632,0,979
83800,719,05/26/2012,4:01:00 PM,38.90985,-77.034438,38.898069,-77.031823,256,462,242,0,304
83900,2447,05/26/2012,4:15:00 PM,38.9101,-77.0444,38.895344,-77.016106,424,432,242,0,698
84000,827,05/26/2012,4:28:00 PM,38.9172,-77.0259,38.9268,-77.0322,381,138,242,0,331
84100,980,05/26/2012,4:45:00 PM,38.884,-76.995397,38.8767,-77.0178,78,396,542,0,579
84300,742,05/26/2012,5:19:00 PM,38.890461,-76.988355,38.886266,-77.022241,360,894,634,1,674
84400,1355,05/26/2012,5:40:00 PM,38.90774,-77.071652,38.926088,-77.036536,821,1146,840,1,915
84500,394,05/26/2012,6:02:00 PM,38.912682,-77.031681,38.898364,-77.027869,132,480,540,1,403
84600,310,05/26/2012,6:27:00 PM,38.904742,-77.041606,38.9121,-77.0387,780,0,0,-1,225
84700,237,05/26/2012,6:53:00 PM,38.884,-76.995397,38.8803,-76.9862,127,84,242,0,237
84900,626,05/26/2012,7:48:00 PM,38.8997,-77.023086,38.9059,-77.0325,401,360,242,0,295
85000,653,05/26/2012,8:34:00 PM,38.9054,-77.0471,38.9268,-77.0322,978,678,242,0,685
85100,1129,05/26/2012,9:19:00 PM,38.897324,-77.022322,38.890461,-76.988355,550,816,242,0,758
85200,239,05/26/2012,10:07:00 PM,38.926088,-77.036536,38.922925,-77.042581,49,306,242,0,150
85300,345,05/26/2012,11:11:00 PM,38.904742,-77.041606,38.9086,-77.0323,764,0,0,-1,251
85400,1977,05/27/2012,12:21:00 AM,38.884,-76.995397,38.9319,-77.0388,665,882,482,0,1625
85500,300,05/27/2012,1:21:00 AM,38.9121,-77.0387,38.904742,-77.041606,779,0,0,-1,282
85600,366,05/27/2012,3:32:00 AM,38.929464,-77.027822,38.9155,-77.0222,384,258,242,0,375
85700,145,05/27/2012,8:52:00 AM,38.9121,-77.0387,38.90985,-77.034438,454,0,0,-1,123
85800,1966,05/27/2012,9:52:00 AM,38.897324,-77.022322,38.904036,-77.062697,605,1188,242,0,835
85900,1581,05/27/2012,10:25:00 AM,38.897446,-77.009888,38.8991,-77.0337,421,534,242,0,483
86000,314,05/27/2012,10:56:00 AM,38.894832,-76.987633,38.889955,-77.000349,468,234,241,0,326
86100,200,05/27/2012,11:24:00 AM,38.9059,-77.0325,38.912682,-77.031681,138,174,242,0,274
86200,331,05/27/2012,11:45:00 AM,38.917761,-77.04062,38.90985,-77.034438,481,168,242,0,302
86300,1990,05/27/2012,12:07:00 PM,38.920669,-77.04368,38.893028,-77.026013,145,1188,569,1,860
86400,411,05/27/2012,12:28:00 PM,38.8851,-77.0023,38.890461,-76.988355,597,264,242,0,305
86500,717,05/27/2012,12:48:00 PM,38.9101,-77.0444,38.9176,-77.0321,103,690,530,0,349
86600,1004,05/27/2012,1:09:00 PM,38.889955,-77.000349,38.89968,-77.041539,457,1158,242,0,930
86700,2584,05/27/2012,1:25:00 PM,38.904036,-77.062697,38.9101,-77.0444,433,522,242,0,537
86800,524,05/27/2012,1:46:00 PM,38.897324,-77.022322,38.898069,-77.031823,699,0,0,-1,192
86900,390,05/27/2012,2:06:00 PM,38.9176,-77.0321,38.90985,-77.034438,249,306,242,0,228
87000,572,05/27/2012,2:29:00 PM,38.9022212,-77.059219,38.9121,-77.0387,686,642,242,0,581
87100,303,05/27/2012,2:50:00 PM,38.884,-76.995397,38.884,-76.9861,350,90,242,0,182
87200,329,05/27/2012,3:08:00 PM,38.912682,-77.031681,38.91554,-77.03818,684,0,0,-1,264
87300,304,05/27/2012,3:28:00 PM,38.9057,-77.0056,38.900017,-77.001967,703,0,0,-1,190
87400,333,05/27/2012,3:48:00 PM,38.902061,-77.038322,38.90985,-77.034438,380,258,243,0,240
87500,698,05/27/2012,4:06:00 PM,38.9054,-77.0471,38.90304,-77.019027,506,1080,242,0,665
87600,564,05/27/2012,4:25:00 PM,38.903827,-77.053485,38.9121,-77.0387,731,588,242,0,430
87700,866,05/27/2012,4:46:00 PM,38.903827,-77.053485,38.912682,-77.031681,424,588,780,1,635
87800,1463,05/27/2012,5:02:00 PM,38.893028,-77.026013,38.9022212,-77.059219,435,1032,242,0,711
87900,654,05/27/2012,5:28:00 PM,38.9101,-77.0444,38.904036,-77.062697,415,486,242,0,443
88000,699,05/27/2012,5:54:00 PM,38.9003,-76.9882,38.884,-76.9861,783,246,242,0,435
88100,418,05/27/2012,6:32:00 PM,38.884,-76.9861,38.886952,-76.996806,526,186,242,0,268
88200,2075,05/27/2012,7:03:00 PM,38.915417,-77.012289,38.90985,-77.034438,292,744,242,0,455
88300,431,05/27/2012,7:40:00 PM,38.8851,-77.0023,38.896999,-77.004962,1170,0,0,-1,326
88400,206,05/27/2012,8:32:00 PM,38.899641,-77.032005,38.9059,-77.0325,560,0,0,-1,169
88500,945,05/27/2012,9:38:00 PM,38.90774,-77.071652,38.912682,-77.031681,869,756,242,0,870
88600,490,05/27/2012,11:22:00 PM,38.904742,-77.041606,38.917761,-77.04062,355,438,242,0,318
88700,196,05/21/2012,6:28:00 AM,38.9121,-77.0387,38.904742,-77.041606,372,270,242,0,282
88800,240,05/21/2012,7:20:00 AM,38.898069,-77.031823,38.8997,-77.023086,292,222,242,0,191
88900,522,05/21/2012,7:45:00 AM,38.90985,-77.034438,38.9003,-77.0429,274,354,242,0,357
89000,766,05/21/2012,8:03:00 AM,38.922925,-77.042581,38.894919,-77.046587,347,990,242,0,664
89100,763,05/21/2012,8:18:00 AM,38.897446,-77.009888,38.902061,-77.038322,122,990,243,0,592
89200,98,05/21/2012,8:30:00 AM,38.898069,-77.031823,38.898364,-77.027869,292,0,0,-1,79
89300,1256,05/21/2012,8:41:00 AM,38.910972,-77.00495,38.894514,-77.031617,651,1068,242,0,802
89400,379,05/21/2012,8:51:00 AM,38.9172,-77.0259,38.9059,-77.0325,353,390,242,0,346
89500,668,05/21/2012,9:04:00 AM,38.884,-76.9861,38.897446,-77.009888,630,720,242,0,670
89600,263,05/21/2012,9:29:00 AM,38.8803,-76.9862,38.884,-76.995397,127,120,242,0,277
89700,545,05/21/2012,10:21:00 AM,38.904036,-77.062697,38.8946,-77.072305,300,288,242,0,728
89800,912,05/21/2012,11:38:00 AM,38.900384,-76.99831,38.8991,-77.0337,363,942,242,0,706
89900,886,05/21/2012,12:23:00 PM,38.886952,-76.996806,38.886266,-77.022241,359,576,242,0,473
90000,427,05/21/2012,1:03:00 PM,38.912682,-77.031681,38.899641,-77.032005,220,528,242,0,315
90100,422,05/21/2012,1:48:00 PM,38.894832,-76.987633,38.896999,-77.004962,275,360,242,0,397
90200,1510,05/21/2012,2:37:00 PM,38.88732,-76.983569,38.8923,-77.0436,912,1038,563,1,1203
90300,363,05/21/2012,3:31:00 PM,38.894832,-76.987633,38.886952,-76.996806,666,252,242,0,292
90400,679,05/21/2012,4:08:00 PM,38.8573,-77.0511,38.8426,-77.0502,203,588,242,0,369
90500,142,05/21/2012,4:39:00 PM,38.8997,-77.023086,38.898364,-77.027869,438,0,0,-1,120
90600,257,05/21/2012,5:00:00 PM,38.8803,-76.9862,38.88732,-76.983569,721,0,0,-1,210
90700,1122,05/21/2012,5:15:00 PM,38.894514,-77.031617,38.9308,-77.0315,222,1626,242,0,861
90800,1199,05/21/2012,5:26:00 PM,38.8767,-77.0178,38.8624,-76.9949,173,270,242,0,955
90900,832,05/21/2012,5:39:00 PM,38.90985,-77.034438,38.8963,-77.045,401,660,799,1,487
91000,389,05/21/2012,5:54:00 PM,38.9059,-77.0325,38.9172,-77.0259,263,432,242,0,396
91100,766,05/21/2012,6:08:00 PM,38.8952,-77.0436,38.90572,-77.022264,211,786,545,1,666
91200,1071,05/21/2012,6:21:00 PM,38.9268,-77.0322,38.9154,-77.0446,569,390,242,0,422
91300,842,05/21/2012,6:35:00 PM,38.9172,-77.0259,38.912682,-77.031681,710,0,0,-1,196
91400,421,05/21/2012,6:51:00 PM,38.91554,-77.03818,38.926088,-77.036536,208,234,242,0,252
91500,120,05/21/2012,7:10:00 PM,38.8573,-77.0511,38.853613,-77.053535,458,0,0,-1,133
91600,921,05/21/2012,7:28:00 PM,38.9308,-77.0315,38.912719,-77.022155,406,246,242,0,552
91700,410,05/21/2012,7:46:00 PM,38.900283,-77.029822,38.90572,-77.022264,386,318,242,0,266
91800,358,05/21/2012,8:10:00 PM,38.922925,-77.042581,38.9308,-77.0315,404,408,242,0,321
91900,378,05/21/2012,8:48:00 PM,38.900017,-77.001967,38.899983,-76.991383,144,198,241,-1,192
92000,736,05/21/2012,9:20:00 PM,38.886952,-76.996806,38.890461,-76.988355,712,0,0,-1,197
92100,469,05/21/2012,10:04:00 PM,38.9003,-77.0429,38.9121,-77.0387,663,252,242,0,349
92200,313,05/21/2012,11:11:00 PM,38.9086,-77.0323,38.91554,-77.03818,545,210,242,0,352
92300,721,05/22/2012,6:11:00 AM,38.9268,-77.0322,38.900283,-77.029822,251,792,241,-1,649
92400,312,05/22/2012,7:06:00 AM,38.9057,-77.0056,38.90304,-77.019027,369,276,242,0,324
92500,187,05/22/2012,7:31:00 AM,38.90985,-77.034438,38.9101,-77.0444,98,378,242,0,194
92600,381,05/22/2012,7:48:00 AM,38.922925,-77.042581,38.904742,-77.041606,197,564,242,0,486
92700,938,05/22/2012,8:03:00 AM,38.9101,-77.0444,38.8946,-77.072305,388,1110,662,1,1089
92800,318,05/22/2012,8:15:00 AM,38.862509,-77.05989,38.8573,-77.0511,164,108,242,0,281
92900,424,05/22/2012,8:26:00 AM,38.9176,-77.0321,38.906602,-77.038785,552,432,242,0,340
93000,986,05/22/2012,8:36:00 AM,38.9236,-77.0501,38.898364,-77.027869,232,402,242,0,855
93100,442,05/22/2012,8:48:00 AM,38.9059,-77.0325,38.9101,-77.0444,901,0,0,-1,245
93200,774,05/22/2012,9:03:00 AM,38.9121,-77.0387,38.893028,-77.026013,202,1044,242,0,590
93300,692,05/22/2012,9:18:00 AM,38.934267,-77.057979,38.9101,-77.0444,209,594,242,0,628
93400,451,05/22/2012,9:43:00 AM,38.899641,-77.032005,38.897222,-77.019347,323,432,242,0,280
93500,1229,05/22/2012,10:21:00 AM,38.897446,-77.009888,38.89968,-77.041539,236,1284,242,0,632
93600,764,05/22/2012,11:07:00 AM,38.915417,-77.012289,38.8997,-77.023086,419,516,242,0,509
93700,902,05/22/2012,11:49:00 AM,38.896999,-77.004962,38.90985,-77.034438,329,1260,686,0,811
93800,745,05/22/2012,12:20:00 PM,38.9319,-77.0388,38.90276,-77.03863,149,1236,242,0,706
93900,1144,05/22/2012,12:47:00 PM,38.9008,-77.047,38.900017,-77.001967,72,1506,667,0,811
94000,737,05/22/2012,1:23:00 PM,38.90304,-77.019027,38.887237,-77.028226,215,522,504,1,528
94100,951,05/22/2012,1:53:00 PM,38.8991,-77.0337,38.889955,-77.000349,491,1194,242,0,765
94200,251,05/22/2012,2:34:00 PM,38.8629,-77.0528,38.8564,-77.0492,786,0,0,-1,242
94300,113,05/22/2012,3:07:00 PM,38.9308,-77.0315,38.929464,-77.027822,405,0,0,-1,110
94400,334,05/22/2012,3:37:00 PM,38.8489,-77.0513,38.8573,-77.0511,78,336,242,0,242
94500,1052,05/22/2012,4:11:00 PM,38.90304,-77.019027,38.9319,-77.0388,1046,366,242,0,930
94600,619,05/22/2012,4:34:00 PM,38.8997,-77.023086,38.915417,-77.012289,170,762,596,0,491
94700,572,05/22/2012,4:51:00 PM,38.9268,-77.0322,38.922925,-77.042581,121,480,242,0,235
94800,508,05/22/2012,5:03:00 PM,38.899641,-77.032005,38.9008,-77.047,342,162,242,0,312
94900,2324,05/22/2012,5:16:00 PM,38.88786,-77.094875,38.8946,-77.072305,281,540,242,0,487
95000,924,05/22/2012,5:26:00 PM,38.889955,-77.000349,38.919488,-77.000624,908,732,536,0,813
95100,757,05/22/2012,5:36:00 PM,38.89968,-77.041539,38.9003,-77.016,141,1380,242,0,498
95200,324,05/22/2012,5:47:00 PM,38.928156,-77.02344,38.9268,-77.0322,138,306,242,0,178
95300,1434,05/22/2012,5:58:00 PM,38.88412,-77.017445,38.8604,-77.0603,922,426,242,0,1621
95400,393,05/22/2012,6:09:00 PM,38.9375,-77.0328,38.9319,-77.0388,548,168,242,0,239
95500,3401,05/22/2012,6:19:00 PM,38.881185,-77.001828,38.890461,-76.988355,916,318,242,0,392
95600,1114,05/22/2012,6:30:00 PM,38.894919,-77.046587,38.929464,-77.027822,46,1650,643,-1,1013
95700,771,05/22/2012,6:43:00 PM,38.903827,-77.053485,38.897324,-77.022322,534,312,542,0,631
95800,577,05/22/2012,6:54:00 PM,38.904742,-77.041606,38.912682,-77.031681,559,468,242,0,407
95900,1148,05/22/2012,7:13:00 PM,38.947607,-77.079382,38.9154,-77.0446,473,516,242,0,1094
96000,809,05/22/2012,7:31:00 PM,38.90276,-77.03863,38.897324,-77.022322,235,228,242,0,406
96100,759,05/22/2012,7:51:00 PM,38.8767,-77.0178,38.884,-76.995397,78,420,740,0,624
96200,315,05/22/2012,8:11:00 PM,38.90985,-77.034438,38.90572,-77.022264,359,354,242,0,315
96300,1019,05/22/2012,8:36:00 PM,38.944551,-77.063896,38.91554,-77.03818,300,846,242,0,877
96400,280,05/22/2012,9:03:00 PM,38.9268,-77.0322,38.9319,-77.0388,272,270,242,0,216
96500,1097,05/22/2012,9:42:00 PM,38.9059,-77.0325,38.9236,-77.0501,321,900,638,1,608
96600,556,05/22/2012,10:14:00 PM,38.8997,-77.023086,38.899641,-77.032005,176,294,242,0,167
96700,1094,05/22/2012,11:11:00 PM,38.934267,-77.057979,38.90304,-77.019027,266,750,576,1,1147
96800,1127,05/23/2012,5:32:00 AM,38.889935,-76.93723,38.873057,-76.971015,321,528,600,1,868
96900,745,05/23/2012,7:13:00 AM,38.922925,-77.042581,38.894919,-77.046587,347,984,242,0,664
97000,937,05/23/2012,7:44:00 AM,38.91554,-77.03818,38.897222,-77.019347,406,486,767,1,679
97100,785,05/23/2012,8:02:00 AM,38.8803,-76.9862,38.900017,-77.001967,347,690,822,2,669
97200,870,05/23/2012,8:15:00 AM,38.9086,-77.0323,38.886266,-77.022241,251,714,600,1,673
97300,932,05/23/2012,8:26:00 AM,38.9308,-77.0315,38.899641,-77.032005,340,1254,242,0,793
97400,379,05/23/2012,8:37:00 AM,38.90304,-77.019027,38.895344,-77.016106,771,0,0,-1,209
97500,332,05/23/2012,8:46:00 AM,38.90572,-77.022264,38.898364,-77.027869,28,174,530,0,255
97600,320,05/23/2012,8:59:00 AM,38.9057,-77.0056,38.896999,-77.004962,990,0,0,-1,300
97700,979,05/23/2012,9:14:00 AM,38.896999,-77.004962,38.89968,-77.041539,490,1344,242,0,834
97800,563,05/23/2012,9:33:00 AM,38.9003,-76.9882,38.896999,-77.004962,278,432,242,0,413
97900,317,05/23/2012,10:06:00 AM,38.8637,-77.0633,38.8573,-77.0511,267,192,242,0,322
98000,1264,05/23/2012,10:51:00 AM,38.889955,-77.000349,38.9121,-77.0387,423,1674,241,-1,1046
98100,690,05/23/2012,11:41:00 AM,38.9176,-77.0321,38.915417,-77.012289,474,498,242,0,394
98200,1637,05/23/2012,12:16:00 PM,38.90774,-77.071652,38.930282,-77.055599,563,1062,714,1,924
98300,858,05/23/2012,12:50:00 PM,38.9308,-77.0315,38.9059,-77.0325,272,1008,242,0,647
98400,1237,05/23/2012,1:20:00 PM,38.8991,-77.0337,38.9059,-77.0325,619,0,0,-1,189
98500,1938,05/23/2012,1:52:00 PM,38.900283,-77.029822,38.8573,-77.0511,324,876,242,0,1468
98600,909,05/23/2012,2:24:00 PM,38.9249,-77.0222,38.9418,-77.0251,140,630,242,0,412
98700,303,05/23/2012,2:53:00 PM,38.881185,-77.001828,38.889955,-77.000349,824,0,0,-1,231
98800,903,05/23/2012,3:28:00 PM,38.947774,-77.032818,38.9154,-77.0446,655,852,523,1,849
98900,363,05/23/2012,3:58:00 PM,38.906602,-77.038785,38.9121,-77.0387,489,0,0,-1,225
99000,191,05/23/2012,4:21:00 PM,38.898364,-77.027869,38.8991,-77.0337,448,0,0,-1,123
99100,989,05/23/2012,4:42:00 PM,38.910972,-77.00495,38.9086,-77.0323,326,954,853,1,546
99200,1536,05/23/2012,5:01:00 PM,38.9057,-77.0056,38.919488,-77.000624,397,462,242,0,455
99300,2585,05/23/2012,5:15:00 PM,38.886952,-76.996806,38.927872,-77.043358,887,1668,501,1,1557
99400,408,05/23/2012,5:25:00 PM,38.90276,-77.03863,38.9101,-77.0444,202,612,243,0,242
99500,1068,05/23/2012,5:37:00 PM,38.906602,-77.038785,38.897446,-77.009888,924,324,242,0,598
99700,315,05/23/2012,5:56:00 PM,38.915417,-77.012289,38.9057,-77.0056,482,312,242,0,306
99800,821,05/23/2012,6:08:00 PM,38.9308,-77.0315,38.906602,-77.038785,666,666,242,0,694
99900,137,05/23/2012,6:19:00 PM,38.899641,-77.032005,38.898364,-77.027869,382,0,0,-1,103
100000,418,05/23/2012,6:31:00 PM,38.9308,-77.0315,38.947774,-77.032818,180,546,242,0,422
100100,286,05/23/2012,6:41:00 PM,38.91554,-77.03818,38.9101,-77.0444,684,0,0,-1,193
100200,1277,05/23/2012,6:53:00 PM,38.8991,-77.0337,38.884,-76.995397,340,654,242,0,926
